Product,Price,Rating,Description,Url,Review Url
HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 10 Home) 15s-GR0011AU Thin and Light Laptop,35100.0,4.1,"AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP SSRM, HP Smart, HP Support Assistant1 Year Onsite Warranty",https://www.flipkart.com/hp-15s-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-home-15s-gr0011au-thin-light-laptop/p/itma3ecca3dba795?pid=COMFZHFWETTEFHVZ&lid=LSTCOMFZHFWETTEFHVZKKFBLK&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_659&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMFZHFWETTEFHVZ.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/hp-15s-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-windows-10-home-15s-gr0011au-thin-light-laptop/product-reviews/itma3ecca3dba795?pid=COMFZHFWETTEFHVZ&lid=LSTCOMFZHFWETTEFHVZKKFBLK&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_659&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMFZHFWETTEFHVZ.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10 Home) D560587WIN9S Laptop,57300.0,3.4,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 10 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/dell-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-d560587win9s-laptop/p/itmceb2c8284a60b?pid=COMG7992YNTNZ9GH&lid=LSTCOMG7992YNTNZ9GHYYJZGQ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_660&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMG7992YNTNZ9GH.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/dell-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-home-d560587win9s-laptop/product-reviews/itmceb2c8284a60b?pid=COMG7992YNTNZ9GH&lid=LSTCOMG7992YNTNZ9GHYYJZGQ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_660&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMG7992YNTNZ9GH.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
Lenovo IdeaPad Slim 3 Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Ligh...,42990.0,4.2,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1Year Onsite warranty,https://www.flipkart.com/lenovo-ideapad-slim-3-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itmd81779ae0a4bb?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_661&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWgK5CaygyNbEA0H7kLd_UGJiErMSB4nR3GDHqHJYe9Iug%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/product-reviews/itmd81779ae0a4bb?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_661&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWgK5CaygyNbEA0H7kLd_UGJiErMSB4nR3GDHqHJYe9Iug%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
"ASUS Vivobook Pro 15 For Creator, Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Gr...",63990.0,4.5,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-pro-15-creator-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-m6500qf-hn741ws-gaming-laptop/p/itmf62d6f5927429?pid=COMGPNG4ZJAFR3PH&lid=LSTCOMGPNG4ZJAFR3PHVKTRCX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_662&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWjHUPCym2kPEvKSh2peS-8AgANqxroBdsCYrcAO5wBqMQ%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-pro-15-creator-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-m6500qf-hn741ws-gaming-laptop/product-reviews/itmf62d6f5927429?pid=COMGPNG4ZJAFR3PH&lid=LSTCOMGPNG4ZJAFR3PHVKTRCX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_662&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWjHUPCym2kPEvKSh2peS-8AgANqxroBdsCYrcAO5wBqMQ%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
ASUS TUF Gaming F15 Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Ge...,67500.0,4.3,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 10 Home, Ms-Office Home & Student 20191 Year Onsite Warranty",https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-10300h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-50-w-fx5o6lh-hn258ts-laptop/p/itm408beba9c30aa?pid=COMG9VZDVGHUZYVW&lid=LSTCOMG9VZDVGHUZYVW17RPPX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_663&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMG9VZDVGHUZYVW.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/asus-tuf-gaming-f15-core-i5-10th-gen-10300h-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-50-w-fx5o6lh-hn258ts-laptop/product-reviews/itm408beba9c30aa?pid=COMG9VZDVGHUZYVW&lid=LSTCOMG9VZDVGHUZYVW17RPPX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_663&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMG9VZDVGHUZYVW.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
DELL Inspiron Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 3525 Thin and Light Laptop,55490.0,4.0,"Processor: R5-5625U (2.30 GHz up to 4.30 GHz)RAM & Storage: 8GB DDR4 & 512GB SSDDisplay: 15.6"" FHD WVA AG Narrow Border 120Hz 250 nitsSoftware: Win 11 + Office H&S 2021Ports: 1 USB 3.2 Gen 1 port, 1 USB 3.2 Gen 1 Type-C port, 1 USB 2.0 port, 1 Headset jack, 1 HDMI 1.4 port*, 1 SD 3.0 card slotAMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Hardware Service",https://www.flipkart.com/dell-inspiron-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-3525-thin-light-laptop/p/itm4dbe4592f6ca4?pid=COMGH8YQNBPF3WWP&lid=LSTCOMGH8YQNBPF3WWPGYS8JW&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_664&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMGH8YQNBPF3WWP.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/dell-inspiron-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-3525-thin-light-laptop/product-reviews/itm4dbe4592f6ca4?pid=COMGH8YQNBPF3WWP&lid=LSTCOMGH8YQNBPF3WWPGYS8JW&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_664&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMGH8YQNBPF3WWP.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
ASUS Core i7 7th Gen 7700HQ - (8 GB/1 TB HDD/Endless/4 GB Graphics/NVIDIA GeForce GTX 1050) FX553VD-DM...,52390.0,4.4,Stylish Red Backlit Anti Ghosting Keyboard with 30 Key RolloverNVIDIA Geforce GTX 1050 for Desktop Level PerformanceArray Microphones are Designed to Filter Out Ambient NoiseArray Microphones to Filter Out Ambient NoiseAsus Cooling Overboost with Controllable Fan SpeedsNon Proprietary Endless OS is Easy to Learn and More Powerfull than LinuxIntel Core i7 Processor (7th Gen)8 GB DDR4 RAMEndless Operating System1 TB HDD39.62 cm (15.6 inch) Display2 Years Onsite Warranty,https://www.flipkart.com/asus-core-i7-7th-gen-7700hq-8-gb-1-tb-hdd-endless-4-gb-graphics-nvidia-geforce-gtx-1050-fx553vd-dm013-gaming-laptop/p/itm989b95afdef0e?pid=COMEWNDHFURW3QBH&lid=LSTCOMEWNDHFURW3QBHTXYRK1&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_665&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMEWNDHFURW3QBH.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/asus-core-i7-7th-gen-7700hq-8-gb-1-tb-hdd-endless-4-gb-graphics-nvidia-geforce-gtx-1050-fx553vd-dm013-gaming-laptop/product-reviews/itm989b95afdef0e?pid=COMEWNDHFURW3QBH&lid=LSTCOMEWNDHFURW3QBHTXYRK1&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_665&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMEWNDHFURW3QBH.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
ASUS Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415JA-EK324WS Notebook,33999.0,4.3,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) Display1 Year Manufacturer,https://www.flipkart.com/asus-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-x415ja-ek324ws-notebook/p/itm265ee948d2c1f?pid=COMGJAVB2BAZMZPY&lid=LSTCOMGJAVB2BAZMZPYKFY1LJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_666&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMGJAVB2BAZMZPY.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/asus-core-i3-10th-gen-8-gb-512-gb-ssd-windows-11-home-x415ja-ek324ws-notebook/product-reviews/itm265ee948d2c1f?pid=COMGJAVB2BAZMZPY&lid=LSTCOMGJAVB2BAZMZPYKFY1LJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_666&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMGJAVB2BAZMZPY.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X...,34115.0,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home and Student 20212 Year warranty,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/p/itm260be6d1b6d4e?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_667&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWho3UHsXKNcAVOuogTE4O6Y5YXmXti82Dnz1zNjcsFMWg%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/product-reviews/itm260be6d1b6d4e?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQEVXKZI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_667&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWho3UHsXKNcAVOuogTE4O6Y5YXmXti82Dnz1zNjcsFMWg%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
Lenovo Lenovo IdeaPad Slim1 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ACL...,36990.0,4.2,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD100.63 cm (39.62 cm) DisplayOffice Home and Student 20212 Year warranty,https://www.flipkart.com/lenovo-ideapad-slim1-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15acl7-thin-light-laptop/p/itm2e4ec8e868eb7?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_668&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWhRMq3tOsXHszzo09vpY9KwQvaZLiPvCu6oNF8ghWjHew%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim1-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15acl7-thin-light-laptop/product-reviews/itm2e4ec8e868eb7?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_668&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWhRMq3tOsXHszzo09vpY9KwQvaZLiPvCu6oNF8ghWjHew%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
ASUS Celeron Dual Core N4020 - (4 GB/1 TB HDD/Windows 10 Home) X543MA-GQ1015T Laptop,20489.0,3.7,Intel Celeron Dual Core Processor4 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD39.62 cm (15.6 inch) DisplaySplendid1 Year Onsite Warranty,https://www.flipkart.com/asus-celeron-dual-core-n4020-4-gb-1-tb-hdd-windows-10-home-x543ma-gq1015t-laptop/p/itma45cdd8d5d70e?pid=COMFSKF9UQH8RKYF&lid=LSTCOMFSKF9UQH8RKYFGDW2VH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_669&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMFSKF9UQH8RKYF.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/asus-celeron-dual-core-n4020-4-gb-1-tb-hdd-windows-10-home-x543ma-gq1015t-laptop/product-reviews/itma45cdd8d5d70e?pid=COMFSKF9UQH8RKYF&lid=LSTCOMFSKF9UQH8RKYFGDW2VH&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_669&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMFSKF9UQH8RKYF.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
DELL G15 Core i5 10th Gen 10200H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/...,63500.0,4.4,"NVIDIA GeForce GTX 165015.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 NitsImproved thermal design with copper pipes & ventsGame shift key for Turbo boost of powerIn-built Alienware Command center software with enhanced control over system settingsIntel Core i5 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20191 Year Premium Support",https://www.flipkart.com/dell-g15-core-i5-10th-gen-10200h-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-120-hz-g15-5510-inspiron-5510-gaming-laptop/p/itmaef402de0038b?pid=COMG3P7NHRTGZZZV&lid=LSTCOMG3P7NHRTGZZZV2TQRDC&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_670&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMG3P7NHRTGZZZV.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/dell-g15-core-i5-10th-gen-10200h-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-120-hz-g15-5510-inspiron-5510-gaming-laptop/product-reviews/itmaef402de0038b?pid=COMG3P7NHRTGZZZV&lid=LSTCOMG3P7NHRTGZZZV2TQRDC&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_670&otracker=search&otracker1=search&fm=organic&iid=8be78112-bc9e-4dad-abc3-6159d49b405d.COMG3P7NHRTGZZZV.SEARCH&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Ideapad 3 15IT...,34990.0,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home and Student 20211 Year Onsite Warranty + 1 Year ADP,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-15itl6-ub-thin-light-laptop/p/itmf7ba442601f89?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_671&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWhOI6sPbdQKRC3JuwOSwcjxFQl3-SLJIEVB5183XU700A%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-15itl6-ub-thin-light-laptop/product-reviews/itmf7ba442601f89?pid=COMG9VHHG6Q3RRJX&lid=LSTCOMG9VHHG6Q3RRJXQHPK6Q&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_671&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWhOI6sPbdQKRC3JuwOSwcjxFQl3-SLJIEVB5183XU700A%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
Lenovo Ideapad Gaming 3 AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,46990.0,4.3,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty,https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ach6-laptop/p/itm52cf6d5f0b029?pid=COMGN2YDYPFNZPMY&lid=LSTCOMGN2YDYPFNZPMYSRVJIE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_672&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWgyVBmSu-B4N3QQ0yK9aJ7yfATEKqMERSbiksWa0GusGg%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-gaming-3-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ach6-laptop/product-reviews/itm52cf6d5f0b029?pid=COMGN2YDYPFNZPMY&lid=LSTCOMGN2YDYPFNZPMYSRVJIE&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_28_672&otracker=search&otracker1=search&fm=organic&iid=en_CijrKywIY2f9KSxG5NpZ9nhzzPiJ0ZOMBrNnMPepQWgyVBmSu-B4N3QQ0yK9aJ7yfATEKqMERSbiksWa0GusGg%3D%3D&ppt=None&ppn=None&ssid=1j9q8tpkqo0000001699188347371&qH=c5d334db81c10595
ASUS Ryzen 5 Dual Core 5th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 165...,57999.0,4.5,AMD Ryzen 5 Dual Core Processor (5th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Manufacturer Warranty,https://www.flipkart.com/asus-ryzen-5-dual-core-5th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-tuf-a15-fa506ihrb-hn079w-gaming-laptop/p/itmc4378bfa8846c?pid=COMGEWY45BMTDPET&lid=LSTCOMGEWY45BMTDPETHPTNOJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_673&otracker=search&otracker1=search&fm=organic&iid=82add217-22d7-49d7-97c0-5b8a813e765d.COMGEWY45BMTDPET.SEARCH&ppt=None&ppn=None&ssid=pht9ev07zk0000001699188347839&qH=c5d334db81c10595,https://www.flipkart.com/asus-ryzen-5-dual-core-5th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-tuf-a15-fa506ihrb-hn079w-gaming-laptop/product-reviews/itmc4378bfa8846c?pid=COMGEWY45BMTDPET&lid=LSTCOMGEWY45BMTDPETHPTNOJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_673&otracker=search&otracker1=search&fm=organic&iid=82add217-22d7-49d7-97c0-5b8a813e765d.COMGEWY45BMTDPET.SEARCH&ppt=None&ppn=None&ssid=pht9ev07zk0000001699188347839&qH=c5d334db81c10595
HP 15s Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 15s-GR0012AU Laptop,37290.0,4.3,"AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home and Student 2019, HP Documentation, HP SSRM, HP Smart, HP Support Assistant1 Year Onsite Warranty",https://www.flipkart.com/hp-15s-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15s-gr0012au-laptop/p/itmd6d55c5bf6477?pid=COMFZHFWBE7APPH2&lid=LSTCOMFZHFWBE7APPH2ZJTWOT&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_674&otracker=search&otracker1=search&fm=organic&iid=82add217-22d7-49d7-97c0-5b8a813e765d.COMFZHFWBE7APPH2.SEARCH&ppt=None&ppn=None&ssid=pht9ev07zk0000001699188347839&qH=c5d334db81c10595,https://www.flipkart.com/hp-15s-ryzen-3-dual-core-3250u-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-15s-gr0012au-laptop/product-reviews/itmd6d55c5bf6477?pid=COMFZHFWBE7APPH2&lid=LSTCOMFZHFWBE7APPH2ZJTWOT&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_29_674&otracker=search&otracker1=search&fm=organic&iid=82add217-22d7-49d7-97c0-5b8a813e765d.COMFZHFWBE7APPH2.SEARCH&ppt=None&ppn=None&ssid=pht9ev07zk0000001699188347839&qH=c5d334db81c10595
